brid	AVERAGE
Brahy.D02G0743100	-3.277133527
Brahy.D03G0783500	2.196171621
Brahy.S02G0122800	1.680007703
Brahy.S04G0334000	-1.728762665
Brahy.S02G0256000	-1.764278168
Brahy.D01G0751800	-3.311035454
Brahy.S02G0090800	1.738165705
Brahy.S09G0274500	1.716400909
Brahy.D02G0549200	1.797931395
Brahy.D01G0294000	-3.173770487
Brahy.S03G0198000	1.657899522
Brahy.S07G0035800	2.888005187
Brahy.S03G0220800	-2.324320969
Brahy.D05G0162700	-1.621909608
Brahy.S02G0031900	1.7405869
Brahy.D05G0102900	-2.377886567
Brahy.S08G0052900	-2.223582385
Brahy.D01G0204700	-1.898911672
Brahy.D02G0463600	-1.791435782
Brahy.S04G0036600	-2.516744255
Brahy.S06G0192100	-2.257563946
Brahy.S01G0165100	-2.225612875
Brahy.D01G1046300	-1.63900139
Brahy.S02G0290400	-3.22794275
Brahy.S02G0414400	-2.978894956
Brahy.S05G0247900	1.535426774
Brahy.D04G0109600	-2.662081756
Brahy.D02G0427100	2.567675635
Brahy.D03G0512000	1.720325772
Brahy.S09G0025200	2.629443958
Brahy.D02G0708800	-1.924177843
Brahy.D01G0913200	1.532295972
Brahy.S02G0022500	-1.638832561
Brahy.S02G0159900	-3.603657883
Brahy.D03G0716400	3.552536076
Brahy.D01G0889200	-3.080782749
Brahy.D01G0260000	1.649116862
Brahy.D04G0136900	1.747289853
Brahy.S06G0092000	-1.877883157
Brahy.S10G0153600	1.523369044
Brahy.S02G0323500	-1.586302951
Brahy.S02G0274600	-1.99504608
Brahy.D01G0933600	1.606368828
Brahy.D02G0405100	-3.15236794
Brahy.D05G0296100	2.479299566
Brahy.S01G0063200	-2.565615335
Brahy.S02G0196400	-2.931382236
Brahy.S02G0339800	-1.463182922
Brahy.S04G0303800	-2.012938605
Brahy.S01G0423100	-1.573188228
Brahy.S01G0298100	1.504984122
Brahy.D03G0823200	-4.591312498
Brahy.S05G0226300	1.631771621
Brahy.D03G0378800	3.328471606
Brahy.D01G0254400	1.654214164
Brahy.D03G0029400	-1.64926101
Brahy.D02G0143500	1.416056393
Brahy.D01G0428700	1.842289287
Brahy.S09G0132500	1.571882929
Brahy.S02G0398900	-1.512939966
Brahy.D02G0097300	1.629441972
Brahy.S01G0105600	-2.762669559
Brahy.D04G0466500	-1.522855683
Brahy.D01G0085500	-3.906298184
Brahy.S03G0054500	-1.877452468
Brahy.S10G0067700	1.635847759
Brahy.D05G0337000	-2.465562556
Brahy.D01G0102900	1.698246532
Brahy.D03G0508200	-2.121824748
Brahy.D01G0501200	-2.553532717
Brahy.S09G0175300	-2.547083738
Brahy.S04G0027800	-2.052556551
Brahy.S02G0315000	-1.813567669
Brahy.S04G0061800	-2.381852742
Brahy.S02G0391700	-2.548623841
Brahy.D03G0527200	1.770919986
Brahy.D01G0480400	-1.96568468
Brahy.S01G0369600	-1.552731953
Brahy.D03G0329300	-1.953658079
Brahy.D05G0339800	-2.655231148
Brahy.D04G0590900	-2.149433891
Brahy.S04G0224400	-1.724407522
Brahy.D03G0015500	-1.491871411
Brahy.D05G0238100	-2.648689764
Brahy.S03G0264000	1.503189835
Brahy.S04G0192200	-1.499232903
Brahy.D01G0886900	-1.463463707
Brahy.S04G0233800	1.746543605
Brahy.S02G0191600	1.4937008
Brahy.S01G0133900	-2.077954564
Brahy.D02G0340900	2.471416488
Brahy.D01G0558600	1.457660896
Brahy.D03G0522700	1.82920695
Brahy.D03G0688700	2.278516828
Brahy.S09G0103200	-1.640757062
Brahy.S08G0007600	-3.600044826
Brahy.D05G0028700	-1.831210659
Brahy.D02G0070300	-1.788080086
Brahy.S08G0082900	-2.224829257
Brahy.D02G0335600	-1.943952752
Brahy.S08G0005700	-1.706898268
Brahy.S02G0137200	1.530451818
Brahy.D01G0020900	-1.559488755
Brahy.S06G0179900	2.800486515
Brahy.D03G0622600	-2.836553122
Brahy.D05G0143900	1.627872308
Brahy.D03G0178400	-3.351511444
Brahy.S08G0153400	-3.247683121
Brahy.D01G0257700	-2.301514384
Brahy.D02G0555600	2.786439487
Brahy.D02G0196200	1.537698646
Brahy.D05G0131000	-4.09063944
Brahy.S10G0103900	-1.748453458
Brahy.S07G0220500	1.354640318
Brahy.S07G0243200	-1.464955865
Brahy.D01G0919400	1.487721013
Brahy.S05G0204000	1.751697617
Brahy.S04G0180200	2.46910445
Brahy.S01G0182700	-3.653266246
Brahy.S03G0228100	-2.337909084
Brahy.S07G0166500	-2.309482704
Brahy.D03G0377400	1.471151233
Brahy.D03G0833500	1.822807051
Brahy.S08G0112100	-1.504115482
Brahy.D02G0811400	-2.141643537
Brahy.S06G0007200	-1.808296534
Brahy.D03G0672000	-2.627565609
Brahy.S08G0100400	-2.578290832
Brahy.S09G0288300	-2.168942599
Brahy.S05G0174500	-3.414175396
Brahy.S04G0107900	2.848426845
Brahy.S01G0205400	-2.456997546
Brahy.D02G0614800	-2.991038283
Brahy.S03G0108800	-2.614143951
Brahy.D01G0450800	1.462987714
Brahy.S04G0164800	1.3638842
Brahy.S06G0151800	2.983493896
Brahy.S09G0157000	-1.558091813
Brahy.S06G0130800	-2.231458009
Brahy.D03G0737600	2.145174169
Brahy.D02G0313800	-2.086404748
Brahy.D01G0043300	-3.097920374
Brahy.D03G0671000	-1.495696759
Brahy.D02G0017600	-1.316718705
Brahy.S03G0320800	-1.377516118
Brahy.D03G0489500	-4.406444007
Brahy.D01G0930600	-1.515587133
Brahy.D01G0284700	-2.173170562
Brahy.D02G0799900	-2.415230536
Brahy.S05G0301300	1.414047572
Brahy.D04G0357900	-2.804023782
Brahy.D03G0473100	-1.564674737
Brahy.S07G0159200	-1.548232309
Brahy.D04G0309400	1.664127637
Brahy.D01G0903500	-1.425590381
Brahy.D03G0072900	-1.545321017
Brahy.D04G0406100	1.813852623
Brahy.S09G0191900	-2.272922259
Brahy.D01G0560500	-1.510380428
Brahy.S01G0414600	-2.517453212
Brahy.D03G0490400	-2.085437103
Brahy.D03G0725300	-1.65744665
Brahy.S01G0360500	-2.990475474
Brahy.S06G0241000	1.878548178
Brahy.S07G0253000	2.069740061
Brahy.S01G0172100	2.171563922
Brahy.S09G0152300	3.112921507
Brahy.S02G0146000	-2.704769727
Brahy.S02G0132500	-1.827061346
Brahy.S04G0224500	-1.950133265
Brahy.S06G0229300	-2.334336421
Brahy.S01G0035600	-1.764929793
Brahy.S01G0395600	1.43886798
Brahy.D01G0864700	-2.57720503
Brahy.D02G0244700	-2.1073346
Brahy.D04G0576800	-2.11598687
Brahy.D02G0298700	-2.861013924
Brahy.S01G0206500	1.528955173
Brahy.D04G0018800	-1.795544637
Brahy.S04G0159200	-2.980414108
Brahy.S05G0317600	-2.400578002
Brahy.D01G0598700	2.590760081
Brahy.D02G0770000	1.805666752
Brahy.D01G1050000	-3.014574933
Brahy.D02G0588600	-3.40035295
Brahy.D03G0577300	1.60446158
Brahy.S04G0328300	-1.939504641
Brahy.S02G0014100	-3.693040459
Brahy.D04G0136100	-2.651311823
Brahy.D01G0248900	-1.591872125
Brahy.D03G0738500	-1.351079756
Brahy.D01G1045200	-1.769083959
Brahy.S02G0236800	1.370113048
Brahy.D05G0289300	1.466749987
Brahy.D01G0653500	1.974260385
Brahy.D02G0828900	-2.326031012
Brahy.D03G0813700	-3.431553342
Brahy.D03G0130000	-3.556490816
Brahy.S01G0105100	1.88609707
Brahy.S10G0090000	-2.047435173
Brahy.S02G0236400	1.391677758
Brahy.D01G0730600	1.785242733
Brahy.D04G0566400	-2.034930029
Brahy.S06G0076000	-2.198717355
Brahy.S03G0188800	1.637554851
Brahy.D04G0561400	-2.209893797
Brahy.S02G0135000	1.349537997
Brahy.D01G0447600	-1.88415754
Brahy.D02G0334600	-1.312224487
Brahy.S02G0371300	-2.458436135
Brahy.D04G0238600	-3.41354572
Brahy.D02G0586200	-2.11943236
Brahy.D04G0558000	-1.833075732
Brahy.D02G0611800	1.494151877
Brahy.D03G0642200	1.619166362
Brahy.D03G0112700	-2.535947321
Brahy.D02G0741300	-2.355984234
Brahy.D04G0576100	-4.889873094
Brahy.D02G0636700	-4.238092199
Brahy.S05G0082900	-2.414351172
Brahy.S02G0388200	-1.377784241
Brahy.S01G0201200	-3.524057844
Brahy.D02G0331400	1.584842122
Brahy.D04G0117400	-3.08056465
Brahy.S08G0187100	-2.929258978
Brahy.D03G0478100	1.617360914
Brahy.S01G0150900	-2.158636534
Brahy.S08G0200100	-2.589951962
Brahy.S06G0035500	-1.599298539
Brahy.D01G0785700	-3.337970267
Brahy.S08G0038200	-2.075056365
Brahy.S05G0142600	1.756720312
Brahy.D02G0062800	2.352729125
Brahy.S02G0083000	-2.211825304
Brahy.D02G0441700	-2.760521507
Brahy.S09G0073900	-2.013278266
Brahy.S02G0173500	-2.052720371
Brahy.S09G0132200	1.717372042
Brahy.S02G0024500	1.514721662
Brahy.S05G0230200	1.440221683
Brahy.D02G0230500	-3.962551977
Brahy.S09G0234600	1.474710185
Brahy.S06G0077600	-1.30362618
Brahy.D02G0636900	-1.353746811
Brahy.S08G0099600	-1.499119259
Brahy.D02G0425400	-3.948499704
Brahy.D02G0349400	-1.614447715
Brahy.S06G0228800	-1.972345157
Brahy.D04G0422100	-1.669740207
Brahy.S08G0143700	-3.491958721
Brahy.S01G0162500	-1.645729356
Brahy.D01G0048100	-1.728723558
Brahy.D02G0594600	-4.015560938
Brahy.D01G0140700	-1.559965857
Brahy.D02G0432200	-2.37995411
Brahy.D01G0958200	-1.637794207
Brahy.S02G0335500	-2.58063647
Brahy.D04G0416400	1.337634416
Brahy.D03G0075900	1.501268147
Brahy.D02G0231700	-4.927671689
Brahy.S04G0019300	-1.471198825
Brahy.S08G0079800	-1.524506521
Brahy.D01G0826100	-1.469529371
Brahy.D01G0922000	-1.691984276
Brahy.D01G0838500	-1.403720372
Brahy.S09G0277800	3.046705424
Brahy.D02G0814800	1.657740145
Brahy.S06G0221200	1.524412589
Brahy.D04G0235400	-3.134605769
Brahy.S09G0021200	-1.483717213
Brahy.S07G0010500	1.402330639
Brahy.S02G0125000	-1.444832975
Brahy.S01G0037900	1.536758574
Brahy.D02G0531400	-1.376807413
Brahy.D04G0455600	-2.080194956
Brahy.S07G0011000	-1.613383555
Brahy.D03G0576300	1.912088765
Brahy.S03G0218700	-1.419346881
Brahy.S03G0101000	1.405215276
Brahy.S06G0080600	1.505610873
Brahy.D01G0441300	1.817269086
Brahy.S04G0038800	1.767229617
Brahy.S07G0008300	1.642236948
Brahy.D03G0723700	-1.558324663
Brahy.S04G0045600	1.843479432
Brahy.D03G0085000	-3.600251841
Brahy.S05G0121900	1.365778127
Brahy.S04G0050100	1.581732864
Brahy.S04G0241900	-1.460051756
Brahy.S03G0296200	-3.682447091
Brahy.D02G0638600	1.665528722
Brahy.S02G0111300	-1.733031826
Brahy.S01G0240100	-2.057896966
Brahy.D03G0660200	-2.140227753
Brahy.S02G0136700	1.699974641
Brahy.S06G0079900	-1.292650084
Brahy.S10G0053600	1.399544339
Brahy.S06G0013100	-2.738911229
Brahy.D04G0576900	-1.617336192
Brahy.S09G0072400	2.028089372
Brahy.D04G0013800	2.191904736
Brahy.D02G0371400	-1.330882251
Brahy.S06G0226300	-2.488389631
Brahy.S01G0186300	-1.416850371
Brahy.D05G0266000	1.629363174
Brahy.S03G0052300	-1.637324191
Brahy.D03G0790400	1.980731861
Brahy.D01G0237700	1.640333744
Brahy.D03G0701700	-2.476887215
Brahy.S04G0116700	-1.321113761
Brahy.D03G0291200	1.385141467
Brahy.D03G0433200	-1.335128629
Brahy.S03G0123000	-1.536752037
Brahy.S08G0112900	-1.724955913
Brahy.S07G0200200	1.731595345
Brahy.S09G0175200	-3.032566285
Brahy.D03G0757200	-1.880798062
Brahy.D04G0056400	-3.787041508
Brahy.D02G0753700	-1.49864073
Brahy.S07G0149800	2.432447043
Brahy.D03G0744000	-4.022766179
Brahy.D01G0507400	3.44321908
Brahy.S01G0034800	3.052878394
Brahy.D02G0638700	1.484783475
Brahy.D03G0481200	-1.820239362
Brahy.D05G0212100	-2.674623146
Brahy.D02G0271900	-1.699901932
Brahy.D04G0179900	1.997157248
Brahy.D02G0757500	-1.374628607
Brahy.S01G0151100	-2.662875261
Brahy.D03G0119700	-1.589243555
Brahy.S04G0241300	-3.31289328
Brahy.D03G0357500	1.500285483
Brahy.S08G0117500	1.81591323
Brahy.S07G0083300	-4.148711496
Brahy.S03G0033900	1.422749149
Brahy.D01G0931500	-2.1815062
Brahy.S02G0168400	-1.503487241
Brahy.D02G0017400	-1.969025342
Brahy.S09G0195800	1.429506746
Brahy.S02G0267300	1.713304101
Brahy.S02G0097000	-1.661395161
Brahy.D03G0757400	-3.855974727
Brahy.S01G0145200	-1.42102938
Brahy.S02G0221400	-1.603177414
Brahy.D02G0722000	-3.011426637
Brahy.D03G0542100	-1.662458801
Brahy.S08G0012200	1.685367874
Brahy.D03G0553500	-1.535372804
Brahy.D03G0284200	-2.044206319
Brahy.D03G0041600	-2.632006511
Brahy.D05G0345300	-2.561392139
Brahy.S07G0224900	-1.653490829
Brahy.S04G0125500	1.277691189
Brahy.D05G0080900	1.391691305
Brahy.D03G0568600	1.336941712
Brahy.S01G0097000	-1.690064795
Brahy.S10G0093000	-2.474089094
Brahy.D04G0599900	-2.1676226
Brahy.D02G0019200	-1.500444907
Brahy.D01G0785900	1.779236131
Brahy.S07G0121500	1.320599887
Brahy.S09G0218100	-1.264799062
Brahy.S02G0102300	1.219560029
Brahy.D04G0637800	1.368409643
Brahy.D04G0022900	-1.360618464
Brahy.S05G0275200	-2.088387772
Brahy.D01G0473200	-1.833471588
Brahy.S05G0085200	1.923549653
Brahy.D04G0459300	-2.138543183
Brahy.S06G0254300	-3.756036061
Brahy.D01G0171900	-2.142470422
Brahy.D05G0252800	-2.244308301
Brahy.D01G0767700	-3.476612511
Brahy.D03G0595000	1.304560457
Brahy.S07G0012900	-1.717855266
Brahy.D01G0056700	1.441470737
Brahy.S01G0437300	2.886282265
Brahy.S04G0082700	1.632671083
Brahy.S04G0271700	1.342414773
Brahy.D05G0349200	-3.282770227
Brahy.D01G0685700	-2.40562994
Brahy.S04G0274200	-1.673151354
Brahy.D04G0390100	-2.121750488
Brahy.D02G0650300	-1.871270446
Brahy.D02G0451600	-3.302662526
Brahy.D02G0398500	2.178491307
Brahy.S06G0160600	-1.64555418
Brahy.S07G0104300	-2.200920592
Brahy.S02G0089200	-2.046633056
Brahy.S02G0257800	1.528812289
Brahy.D03G0705900	3.799744163
Brahy.S01G0188600	-2.149574016
Brahy.D04G0505700	-1.383230803
Brahy.D05G0339600	1.289155647
Brahy.D04G0331300	-1.40876909
Brahy.S09G0024800	-1.47836874
Brahy.S04G0219300	1.537386441
Brahy.D01G1023400	3.044708873
Brahy.S09G0076100	-2.928070194
Brahy.S02G0267500	-1.733986181
Brahy.S05G0175400	-2.018459928
Brahy.D03G0776400	1.27496589
Brahy.D03G0405900	-1.273349571
Brahy.S01G0204200	1.711705108
Brahy.S07G0170200	1.878149748
Brahy.D03G0193400	-2.416431208
Brahy.D02G0650000	-1.265773411
Brahy.S07G0214600	1.630287964
Brahy.S07G0166100	-2.418448705
Brahy.D01G0252300	-2.166147986
Brahy.D03G0638400	1.306127122
Brahy.D03G0230700	-1.790782667
Brahy.D02G0759100	1.294445773
Brahy.D02G0433100	1.180714455
Brahy.D02G0813500	1.499051586
Brahy.D03G0319900	-1.456060109
Brahy.S02G0177000	-1.285311217
Brahy.S07G0267200	-2.460008797
Brahy.S07G0028600	-1.627221182
Brahy.D03G0117700	1.574133184
Brahy.S02G0345500	-1.666601032
Brahy.D01G0143600	-2.077791707
Brahy.S04G0265300	-2.878623867
Brahy.S09G0247300	-1.670889238
Brahy.S01G0148000	1.291653101
Brahy.S01G0058000	-1.34142841
Brahy.D01G0293600	-1.35153943
Brahy.S09G0012000	-2.950463039
Brahy.D01G0881100	-1.422713713
Brahy.D03G0739400	-2.278679192
Brahy.D04G0056000	-2.295753805
Brahy.S02G0333800	1.333335515
Brahy.S05G0313300	-1.393621583
Brahy.D02G0259300	1.364626105
Brahy.S01G0103700	-3.553623534
Brahy.D04G0005300	-1.221949264
Brahy.S03G0288300	-1.772591365
Brahy.D01G0702100	1.71864412
Brahy.D02G0754600	-1.364193217
Brahy.D04G0050100	-2.141600866
Brahy.D03G0142800	-1.671140388
Brahy.S10G0030400	-1.999693103
Brahy.D02G0147500	-2.472740747
Brahy.S08G0188300	-1.476601552
Brahy.D02G0616500	-2.065079224
Brahy.S07G0213500	-1.602472873
Brahy.S06G0261900	-1.457281008
Brahy.D01G0564600	2.186080134
Brahy.D04G0487700	-1.439582276
Brahy.D05G0189500	-2.193448444
Brahy.D01G1045900	1.368427258
Brahy.S01G0160900	-2.690032287
Brahy.S02G0163300	-1.267613678
Brahy.S04G0151100	1.225941823
Brahy.D04G0169900	-2.37979476
Brahy.D02G0821700	-2.087575065
Brahy.S07G0210500	-2.948892483
Brahy.D01G0413700	1.641120767
Brahy.D01G0916800	-1.586012117
Brahy.S09G0206600	-1.959745344
Brahy.D01G0454600	1.458263683
Brahy.S09G0187400	-1.358020956
Brahy.S02G0068100	-2.345022472
Brahy.D01G0584000	-2.708353059
Brahy.S09G0061400	-2.851209765
Brahy.D02G0715400	-1.544605831
Brahy.S02G0076500	-2.146630119
Brahy.S07G0154000	-2.767464748
Brahy.S07G0189000	-3.51336772
Brahy.S07G0132700	1.253675949
Brahy.D04G0450300	-1.911048935
Brahy.D03G0683800	-2.242075534
Brahy.D01G0105500	1.288427344
Brahy.S02G0308300	-2.065798173
Brahy.S09G0107400	-4.387999255
Brahy.D01G0089700	-2.301874824
Brahy.D01G0872100	-1.35062606
Brahy.D02G0645400	2.107645759
Brahy.D01G0293200	-2.695357207
Brahy.D04G0288700	-2.494353536
Brahy.S03G0033600	2.423491432
Brahy.D02G0558000	-2.108021917
Brahy.D04G0538200	1.303855018
Brahy.S08G0066000	-1.494201653
Brahy.D03G0188300	-1.524704618
Brahy.S03G0169900	-2.343621774
Brahy.S04G0082000	-1.740720668
Brahy.D04G0506500	-1.416565722
Brahy.D03G0437200	1.918694698
Brahy.S03G0236900	-1.659341917
Brahy.D04G0592000	-1.810016414
Brahy.D04G0522400	1.757012088
Brahy.D01G0664900	1.434481932
Brahy.D02G0695700	-1.911104296
Brahy.D02G0141500	1.416522107
Brahy.S01G0072600	1.215315361
Brahy.S01G0394700	-1.555488626
Brahy.S07G0187300	2.100563468
Brahy.S03G0157400	-1.461624571
Brahy.S06G0049700	-1.488794559
Brahy.D04G0354100	-2.440100049
Brahy.D02G0775200	-1.284431093
Brahy.S02G0290800	-2.431437942
Brahy.S03G0116100	-3.105625034
Brahy.D02G0025400	-1.763222839
Brahy.S03G0064600	2.052927006
Brahy.S08G0026800	-1.528976541
Brahy.S07G0189900	1.799743156
Brahy.S05G0082700	-1.595560379
Brahy.S06G0061400	2.035244508
Brahy.S06G0225100	-1.802459108
Brahy.D03G0040400	-1.467720578
Brahy.S02G0015500	-1.621031719
Brahy.S04G0005000	1.258284943
Brahy.S08G0009000	1.713739164
Brahy.D03G0513200	-1.387255989
Brahy.D04G0115500	-1.455657827
Brahy.S01G0195000	-1.472326883
Brahy.D01G0281100	-1.194546376
Brahy.S02G0254700	1.390970716
Brahy.D03G0142100	1.354673461
Brahy.D03G0779000	-1.326491293
Brahy.D02G0356100	-1.720722615
Brahy.S09G0151500	-3.562673773
Brahy.D03G0037100	1.584747433
Brahy.D03G0274000	-1.368910451
Brahy.D03G0496400	-1.829863884
Brahy.S02G0112400	1.347522093
Brahy.D03G0149300	-2.281737913
Brahy.S02G0390800	2.328112537
Brahy.D02G0321100	1.391804306
Brahy.S02G0110300	-2.249426578
Brahy.S05G0283700	1.258109696
Brahy.D02G0095300	-1.861499357
Brahy.S02G0329700	1.297135895
Brahy.S02G0406600	-1.320991495
Brahy.D04G0371800	-1.336877858
Brahy.S01G0008700	1.333163911
Brahy.D01G0785800	1.33310436
Brahy.S05G0041100	1.353666302
Brahy.D01G0597500	-1.688028693
Brahy.D02G0137400	-1.473301125
Brahy.D01G0575900	-2.569001108
Brahy.D01G0277800	-2.020086088
Brahy.S01G0179600	-1.700359609
Brahy.S02G0243900	1.431207559
Brahy.D04G0028400	1.246508363
Brahy.D01G0553600	-1.912227312
Brahy.S06G0030300	-1.794938284
Brahy.S01G0355800	-2.746110976
Brahy.S09G0245900	1.245783403
Brahy.S03G0160600	1.266210736
Brahy.D04G0398300	1.265952572
Brahy.S04G0198900	-1.403235847
Brahy.D01G0953600	1.759186896
Brahy.D02G0661100	1.546426901
Brahy.S05G0297000	-1.231252036
Brahy.S06G0042300	-1.73879458
Brahy.D04G0081000	-1.260755924
Brahy.D01G0131400	1.3005075
Brahy.D01G0092500	-1.454998405
Brahy.D03G0474600	-1.775800471
Brahy.S04G0148500	-1.740200359
Brahy.S01G0209200	1.210233286
Brahy.D01G0269900	-1.509778044
Brahy.S09G0196700	1.217411441
Brahy.D01G0517400	-1.301357473
Brahy.S04G0178400	1.194732998
Brahy.D05G0351400	-2.180006368
Brahy.S04G0175200	-2.289800973
Brahy.D03G0780700	-1.551285115
Brahy.S07G0225900	1.306333128
Brahy.D02G0740300	-1.914952936
Brahy.D03G0739600	-1.396829383
Brahy.S01G0206100	-1.449848031
Brahy.D03G0635900	1.300127244
Brahy.S07G0124500	-2.000698477
Brahy.D04G0490900	-1.410038033
Brahy.D04G0398600	1.349364677
Brahy.D02G0398600	-1.897313592
Brahy.D03G0005900	-1.50495266
Brahy.D03G0617000	-1.478762147
Brahy.S03G0116800	1.389365621
Brahy.S01G0311600	1.460616204
Brahy.D01G0402100	1.316426871
Brahy.D02G0639800	-1.583184473
Brahy.D01G0481900	1.253707614
Brahy.D02G0227600	-1.48754992
Brahy.D01G1038200	-1.839865664
Brahy.S05G0146700	-2.033202032
Brahy.D03G0041800	-2.127988383
Brahy.D03G0559600	-2.845859917
Brahy.S03G0294900	-1.469301308
Brahy.D01G0922300	-1.642567627
Brahy.D02G0666800	-1.420053561
Brahy.S01G0313500	-2.138531389
Brahy.S04G0067300	-1.498002981
Brahy.S09G0062800	-2.092965826
Brahy.D01G0171200	-3.41197329
Brahy.D03G0822700	1.268717153
Brahy.D02G0629500	1.65496869
Brahy.S01G0441700	1.266609643
Brahy.D03G0759700	-1.571368579
Brahy.S05G0010500	-1.292237296
Brahy.S09G0120300	-1.349145333
Brahy.S07G0225800	1.382632301
Brahy.D01G0068000	-1.422360556
Brahy.S05G0241800	1.278482358
Brahy.D03G0380900	-1.626498819
Brahy.D02G0173800	-1.467715743
Brahy.D01G0761600	1.477032489
Brahy.S03G0296900	2.021661497
Brahy.D02G0157500	-1.40376888
Brahy.S05G0279900	2.533251428
Brahy.S01G0193900	1.32618904
Brahy.D04G0059700	-1.584976649
Brahy.D01G0227700	-3.173886792
Brahy.S01G0115000	-1.384880574
Brahy.S01G0076100	-2.285147059
Brahy.S01G0349800	2.073024131
Brahy.S06G0224000	-1.330091727
Brahy.S06G0250900	-1.344709336
Brahy.D05G0278000	1.385247464
Brahy.S02G0122300	-1.431224244
Brahy.D03G0735600	-2.08183943
Brahy.S02G0015000	-1.241106006
Brahy.S01G0272500	-1.271052147
Brahy.S04G0127600	1.166267582
Brahy.D01G0705400	1.58020271
Brahy.D02G0704000	-1.323691098
Brahy.D02G0207000	-2.490076887
Brahy.S06G0217400	-3.221223663
Brahy.S01G0290300	-2.475250211
Brahy.S02G0071400	-1.470111764
Brahy.S02G0133200	1.325818352
Brahy.D05G0128800	-1.238494684
Brahy.S02G0364100	-1.514719946
Brahy.D02G0823800	-1.435807743
Brahy.S01G0321600	-1.253333812
Brahy.S10G0065400	-2.008447504
Brahy.S06G0248000	-1.404762499
Brahy.S07G0259400	-1.489840507
Brahy.D04G0496700	1.399454609
Brahy.S08G0262000	1.85668701
Brahy.S02G0054900	1.627611012
Brahy.D01G0349600	-1.202816403
Brahy.S02G0344400	-1.321356697
Brahy.D04G0643800	1.985220118
Brahy.D03G0449600	-1.699641737
Brahy.D02G0522400	-1.29904633
Brahy.S02G0024100	-1.351619367
Brahy.D02G0801800	-2.049693381
Brahy.S05G0077100	1.283031671
Brahy.D01G0182200	1.294568297
Brahy.D01G0111100	-1.67496673
Brahy.D02G0149100	-1.706264546
Brahy.S02G0118200	-1.495661132
Brahy.D04G0295000	1.551749595
Brahy.D01G0032900	-1.209503641
Brahy.S02G0112300	-2.70534729
Brahy.D01G0672700	-1.932408649
Brahy.S05G0086900	1.208894172
Brahy.D02G0079600	-1.7453427
Brahy.D04G0066000	-1.697651482
Brahy.S02G0126700	1.717254312
Brahy.D01G0703600	-2.393734669
Brahy.D01G0531700	-2.248321985
Brahy.D05G0316200	-1.262184832
Brahy.D03G0796700	-1.169575846
Brahy.S03G0087500	1.521634968
Brahy.D04G0398800	1.480659025
Brahy.S01G0431900	-2.78401746
Brahy.S03G0305700	1.256591659
Brahy.S06G0082700	-2.122790197
Brahy.S06G0132200	-1.558954258
Brahy.D05G0322200	1.509279939
Brahy.D01G0667600	-1.469124194
Brahy.D04G0272900	1.211164283
Brahy.S03G0205600	-1.191415893
Brahy.D02G0228000	1.273517514
Brahy.D03G0171600	-2.10773833
Brahy.D02G0374300	-1.870912033
Brahy.S02G0296200	-1.30377165
Brahy.S06G0015100	-1.747984271
Brahy.S01G0384200	1.469515908
Brahy.S01G0025500	-1.552481553
Brahy.S02G0086200	-1.387797674
Brahy.D05G0323700	-1.340821405
Brahy.D02G0741600	1.392057456
Brahy.S02G0322100	-1.554276741
Brahy.S02G0146700	-1.203591383
Brahy.S05G0019500	1.518929937
Brahy.S05G0281600	-1.406189464
Brahy.S02G0401200	-1.405203645
Brahy.S01G0101400	1.563339349
Brahy.D02G0151900	-1.474837507
Brahy.D01G0528000	-1.489852349
Brahy.D02G0267000	1.450598865
Brahy.D03G0654200	-1.428869691
Brahy.D03G0544300	1.469271234
Brahy.S01G0078700	-1.251729856
Brahy.S08G0270700	1.533382892
Brahy.S07G0020400	2.45351733
Brahy.D04G0637500	-1.325392406
Brahy.S02G0398500	1.810316889
Brahy.S07G0047800	-1.868446001
Brahy.S01G0213300	-1.136699527
Brahy.S06G0115500	-1.154794036
Brahy.S04G0354900	-1.210108893
Brahy.D04G0502800	-1.524896972
Brahy.D05G0284200	-1.334094591
Brahy.D04G0591800	-1.453017051
Brahy.S08G0137100	-1.939246642
Brahy.D01G0701800	-1.754076329
Brahy.D04G0463800	-1.531234458
Brahy.D03G0431400	1.260706307
Brahy.D03G0718000	-2.62609765
Brahy.D02G0392500	-1.676863531
Brahy.S02G0200600	-1.432478064
Brahy.D03G0727000	2.3483448
Brahy.S06G0084900	-2.230462196
Brahy.D01G0267000	-2.048842088
Brahy.S07G0215800	1.366635521
Brahy.S05G0145300	1.969134316
Brahy.D01G0388300	-2.075526611
